 layer     x     y   occupancy           %    capacity
     0    16     5           1       0.610         164
     0    16     6           3       1.829         164
     0    16     7          15       9.146         164
     0    16     8          34      20.732         164
     0    16     9          41      25.000         164
     0    16    10          46      28.049         164
     0    16    11          51      31.098         164
     0    16    12          50      30.488         164
     0    16    13          58      35.366         164
     0    16    14          65      39.634         164
     0    16    15          65      39.634         164
     0    16    16          73      44.512         164
     0    16    17          63      38.415         164
     0    16    18          67      40.854         164
     0    16    19          56      34.146         164
     0    16    20          76      46.341         164
     0    16    21          73      44.512         164
     0    16    22          43      26.220         164
     0    16    23          43      26.220         164
     0    16    24          65      39.634         164
     0    16    25          64      39.024         164
     0    16    26          64      39.024         164
     0    16    27          81      49.390         164
     0    16    28          60      36.585         164
     0    16    29          44      26.829         164
     0    16    30          45      27.439         164
     0    16    31          69      42.073         164
     0    16    32          67      40.854         164
     0    16    33          62      37.805         164
     0    16    34          50      30.488         164
     0    16    35          62      37.805         164
     0    16    36          74      45.122         164
     0    16    37          52      31.707         164
     0    16    38          51      31.098         164
     0    16    39          65      39.634         164
     0    16    40          80      48.780         164
     0    16    41          49      29.878         164
     0    16    42          59      35.976         164
     0    16    43          46      28.049         164
     0    16    44          34      20.732         164
     0    16    45          38      23.171         164
